"","Set","Soil_Organic_Carbon_kg_m2","Type","SSN","Longitude","Latitude","Region","Country","Site","Cluster","Plot","Depth","Clay_2um","Clay_8um","Clay_20um","Clay_63um","Total_C","CORG","CINORG","Total_N","pH","Am_Ox_Al","Am_Ox_Fe","Am_Ox_Mn","Am_Ox_P","Olsen_P","pbi","Caex","Kex","Mgex","Naex","eCEC","Al","Ca","Co","Cr","Cu","Fe","K","Mg","Mn","Na","Ni","P","Pb","S","Zn","VegStructure","Date","Altitude","Accuracy","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","ArtSurface","VegCovLT40","PlotFlood","PlotCultMgd","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Allophytic","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","VegStrataDescr","SameLanduse90","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SoilConservation","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","Notes","Delta14C","Delta14C_err","F14C","F14C_err","TurnoverTime","Delta13C","SSN.XRPD","Quartz","Clay_1_1","Clay_2_1","Amorphous","Pedogenic_Oxides","Feldspars","LIG_N","SoilTMP_C","SoilMoi_kgm2","SoilMoi_m3m3","Litterfall.gC.m2.yr","Litterroot.gC.m2.yr","NPP.gC.m2.yr","NPP.gC.m2.d","clay_extracted","bd_extracted","silt_extracted","MAT","MAP","PET","npp_modis","socs","sm","stemp"
"1804",246,8.9662,"Observed","icr030369",42.6661911,9.61301804,"East Africa","Ethiopia","Merar",3,8,"Topsoil",23.532,53.857,68.642,79.783,8.87,3.53,5.3,0.34,7.92,2020.512,994.542,158.125,133.008,3.96,185.37,31.85,0.359113136,1.802037581,0.007976391,36.84115497,25841.3549,181689.4525,10.88237954,39.75625965,17.98358789,27213.0089,2752.647737,5168.09499,551.3783881,100.6249707,33.26475192,384.4364431,3.092516545,562.9702854,32.46386123,"Shrubland","27-04-11",1897,1.5,7,7,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,1,1,0,1,0,0,1,1,3,4,3,3,1,1,1,1,"njeke;acacia dubaika; wabhai; dodonea viscosa; njerse; asokori shrubs are dominant with few aloe sp","Yes",0,1,1,0,"grazingland and fuel wood",3,3,3,3,"Rill","Rill","Sheet","Sheet","None",0,"",5,0,10,5,"",NA,NA,NA,NA,NA,NA,"icr030367",37.0206,1.9441,7.8436,0,7.9303,6.5211,19.88391681,21.10977554,277.2377583,0.352091953,96.734,22.79718505,119.5311851,0.327482699,28,1.27,23,18.5874999,664,2115,0.559514286,8.9662,0.268495619,25.00614929
"1805",247,1.014,"Observed","icr030370",42.66449738,9.6157198,"East Africa","Ethiopia","Merar",3,9,"Topsoil",9.24,19.543,26.33,32.372,3.43,0.39,3,0.04,8.44,534.513,378.574,62.921,0.281,1.42,112.61,7.71,0.117439967,2.940988396,0.861450387,10.09197153,10360.64074,101793.2083,6.267289885,17.38564472,8.141004622,10184.01062,1403.608813,4194.448159,216.9951364,278.1997146,17.49005624,124.700082,8.650856554,217.9094335,17.21290267,"Shrubland","27-04-11",1830,2.1,2,3,"Sloping","Mountainous highland","Midslope",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,"the plot is a shrub land covered with dodonia and euklia devilonim","Yes",0,0,1,0,"the plot was a shrub land for many years",3,3,3,3,"Rill","Rill","Rill","Rill","None",0,"",20,50,10,20,"",NA,NA,NA,NA,NA,NA,"icr030367",37.0206,1.9441,7.8436,0,7.9303,6.5211,19.88391681,21.10977554,277.2377583,0.360409086,96.734,22.23770107,118.9717011,0.325949866,23,1.3,22,18.5874999,664,2115,0.455428571,1.014,0.268495619,25.00614929
"1806",248,1.8834,"Observed","icr030372",42.66551971,9.61517716,"East Africa","Ethiopia","Merar",3,10,"Topsoil",7.701,19.888,28.185,36.156,2.07,0.73,1.3,0.05,NA,480.395,485.739,79.04,-30.24,1.08,62.63,7.99,0.108262214,1.033753074,0.09759664,6.647272812,6926.9899,56591.76001,3.750928566,11.15956183,5.165990748,10528.36242,1015.45453,2468.210434,181.5666167,69.49660861,10.07370014,80.15528378,15.48986798,144.3776084,23.59306172,"Shrubland","27-04-11",1826,1.8,4,5,"Sloping","Mountainous highland","Midslope",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,"the plot is a shrub land covered with dodonia and euklia devilonim.","Yes",0,0,1,0,"the plot was a shrub land for many years",3,3,3,3,"Sheet","Rill","Rill","Rill","None",0,"",50,50,50,20,"",NA,NA,NA,NA,NA,NA,"icr030367",37.0206,1.9441,7.8436,0,7.9303,6.5211,19.88391681,21.10977554,277.2377583,0.357636708,96.734,22.23770107,118.9717011,0.325949866,25,1.29,22,18.5874999,664,2115,0.559514286,1.8834,0.268495619,25.00614929
"1807",249,10.2696,"Observed","icr030375",42.66796875,9.61068153,"East Africa","Ethiopia","Merar",3,15,"Topsoil",9.592,45.638,67.794,83.769,9.37,3.89,5.5,0.4,7.86,1181.454,586.053,115.462,84.023,6.9,192.71,27.96,0.609896577,1.753363431,0.097119116,33.98080962,22890.74667,188921.156,11.48118941,33.72476814,17.15191329,22965.11947,3842.706519,7135.76199,604.5406904,146.2732845,35.80662363,465.8415258,4.508479829,671.8586456,32.19651015,"Shrubland","27-04-11",1909,1.6,1,2,"Level","Medium gradient hill","Upland",0,0,0,0,0,1,1,1,0,1,0,1,1,1,3,2,2,3,1,1,1,1,"acacia nilotica; dodocea viscosa; acacia dubaika; meyisi shrubs","Yes",0,1,1,0,"grazingland and fuel wood",3,3,3,3,"None","None","None","None","None",0,"",5,7,5,5,"",NA,NA,NA,NA,NA,NA,"icr030367",37.0206,1.9441,7.8436,0,7.9303,6.5211,19.88391681,21.10977554,277.2377583,0.365953841,96.734,22.79718505,119.5311851,0.327482699,24,1.32,23,18.4333333,669,2119,0.450014286,10.2696,0.268495619,25.00614929
"1808",250,6.45,"Observed","icr030379",42.66034317,9.63181686,"East Africa","Ethiopia","Merar",4,5,"Topsoil",11.799,38.087,56.315,71.358,11.08,2.58,8.5,0.26,7.82,1344.466,576.78,61.057,79.876,3.98,164.81,22.21,0.348732436,1.49098984,0.160148229,25.91823026,13883.45646,288147.0844,5.497142398,20.15988329,9.093383403,14158.75575,2225.173675,4481.964216,282.447809,161.7004016,19.17102775,286.1617522,-0.035712908,506.6083604,19.45147523,"Shrubland","25-04-11",1790,1.8,7,7,"Sloping","Mountainous highland","Midslope",0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,2,2,2,0,0,0,0,"the plot is a shrub land containing albizia species;euklia devilonim;dodonia and accacia","Yes",0,0,1,0,"the plot was a shrub land for many years",3,3,3,3,"Rill","Rill","Rill","Rill","None",0,"",20,10,20,20,"",NA,NA,NA,NA,NA,NA,"icr030376",5.0472,1.6677,5.0363,0,9.1507,3.9326,19.88391681,21.10977554,277.2377583,0.346547198,96.734,21.04278603,117.776786,0.322676126,27,1.25,21,18.93333334,641,2138,0.422271429,6.45,0.268495619,25.00614929
"1809",251,4.4802,"Observed","icr030381",42.66521454,9.635602,"East Africa","Ethiopia","Merar",4,8,"Topsoil",12.116,30.527,43.334,54.939,7.25,1.71,5.5,0.13,8.17,759.131,695.123,83.213,146.145,2.98,135.7,16.47,0.280607615,3.173513079,0.316950496,22.61681199,12478.77411,180010.1248,5.09418467,20.46686216,9.134176222,12328.69988,2302.271996,6360.563231,334.3257971,200.9223522,18.78310031,344.7164116,2.080573245,543.4018144,18.08145499,"Shrubland","25-04-11",1710,1.7,4,5,"Sloping","Mountainous highland","Footslope",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,"the plot is a shrub land covered with accacia species;balanite egybtica.","Yes",0,0,1,0,"the plot was a shrub land for many years",2,2,2,2,"Rill","Gully/Mass","Rill","Rill","None",0,"",50,20,20,20,"",NA,NA,NA,NA,NA,NA,"icr030376",5.0472,1.6677,5.0363,0,9.1507,3.9326,19.88391681,21.10977554,277.2377583,0.363181463,96.734,27.00835359,123.7423536,0.339020147,25,1.31,22,19.31666664,620,2170,0.397157143,4.4802,0.268495619,25.00614929
"1810",252,2.6986,"Observed","icr030383",42.66434479,9.63700771,"East Africa","Ethiopia","Merar",4,9,"Topsoil",29.306,51.673,60.758,69.071,5.9,1.03,4.9,0.08,NA,763.854,744.615,106.384,122.946,1.2,153.85,16.29,0.203087635,3.922947479,0.973654129,24.98517138,19270.66708,154465.8638,9.659368469,31.10785845,13.96765082,22003.30873,3110.667491,8052.407778,363.2842441,325.0491566,29.30248129,271.1694599,8.161831958,237.6678902,34.44114627,"Shrubland","25-04-11",1713,2.1,5,4,"Sloping","Mountainous highland","Footslope",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,"the plot is a shrub land covered with dodonia; accacia species","Yes",0,0,1,0,"the plot was a shrub land for many years",3,3,3,3,"Rill","Rill","Rill","Rill","None",0,"",20,20,10,20,"",NA,NA,NA,NA,NA,NA,"icr030376",5.0472,1.6677,5.0363,0,9.1507,3.9326,19.88391681,21.10977554,277.2377583,0.363181463,96.734,29.0532161,125.7872161,0.34462251,24,1.31,23,19.31666664,620,2170,0.397157143,2.6986,0.268495619,25.00614929
"1811",253,10.1572,"Observed","icr030386",42.6958847,9.56340981,"East Africa","Ethiopia","Merar",5,1,"Topsoil",29.158,67.597,81.983,91.994,7.29,3.79,3.5,0.36,7.85,3702.622,1567.979,259.961,363.334,4,368.89,33.57,0.603618488,2.555153611,0.190878501,43.76209459,33134.79508,123539.4917,14.56769585,52.37444927,21.58926364,31515.09006,5872.545689,8687.472498,640.9489781,150.207198,56.75435734,555.500217,6.204546499,718.056435,41.79217972,"Grassland","29-04-11",1934,2.2,1,1,"Level","Plain","Upland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,"the plot is a grass land","Yes",0,1,0,0,"the plot was a grass land for more than twenty years",2,2,2,2,"None","None","None","None","None",0,"",20,20,10,20,"",NA,NA,NA,NA,NA,NA,"icr030387",12.9441,2.4373,36.6218,3.167,8.0521,7.9295,10.31141061,21.10977554,277.2377583,0.371498596,96.734,24.1835,120.9175,0.331280822,28,1.34,22,18.33749996,678,2117,0.448057143,10.1572,0.298120141,23.44688797
"1812",254,9.423,"Observed","icr030393",42.6940918,9.56082726,"East Africa","Ethiopia","Merar",5,6,"Topsoil",28.771,67.009,81.395,91.55,7.07,3.49,3.6,0.35,7.82,3123.15485,2143.115833,222.4835672,340.1940754,3.34,403.45,30.22,0.762360907,1.310136177,0.148442196,39.20391948,28581.42814,119714.7904,14.86583757,48.18185832,22.08142193,28584.744,5117.343514,8117.91216,616.1798708,148.687427,52.23251089,505.6822914,6.012279479,700.6341136,38.26578318,"Grassland","29-04-11",1929,1.9,2,1,"Level","Plain","Upland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,"the plot is a grass land","Yes",0,1,0,0,"the plot was a grass land for more than twenty year",2,2,2,2,"None","None","None","None","None",0,"",20,1,20,20,"",NA,NA,NA,NA,NA,NA,"icr030387",12.9441,2.4373,36.6218,3.167,8.0521,7.9295,10.31141061,21.10977554,277.2377583,0.374270974,96.734,23.21615948,119.9501595,0.328630574,30,1.35,21,18.33749996,678,2117,0.400985714,9.423,0.298120141,23.44688797
"1813",255,10.2442,"Observed","icr030397",42.69055176,9.56422806,"East Africa","Ethiopia","Merar",5,9,"Topsoil",22.934,62.316,77.514,90.3,7.16,3.91,3.2,0.41,7.98,2615.083,1262.643,301.477,318.577,6.4,210.83,32.71,0.640724433,2.290473957,0.047449107,41.52097592,30109.91474,117293.6164,14.25636608,47.07014053,22.09200327,29245.70462,5470.206617,8410.413614,698.0334486,124.8871453,51.64133875,553.9124939,6.089213656,741.5129563,54.48712543,"Grassland","29-04-11",1932,1.5,2,2,"Level","Plain","Upland",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,"the plot is a grass land with some forbs but dry","Yes",0,1,0,0,"the plot was a grass land for more than twenty years",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",10,20,10,15,"",NA,NA,NA,NA,NA,NA,"icr030387",12.9441,2.4373,36.6218,3.167,8.0521,7.9295,10.31141061,21.10977554,277.2377583,0.363181463,96.734,24.1835,120.9175,0.331280822,29,1.31,20,18.36666665,674,2123,0.417,10.2442,0.3111251,23.10713387
"1814",256,11.466,"Observed","icr030407",42.69,9.58398,"East Africa","Ethiopia","Merar",6,6,"Topsoil",38.6,74.631,85.27,93.825,6.58,4.41,2.2,0.41,7.76,3664.443,1925.199,389.349,415.796,5.84,309.17,41.99,0.850920983,3.627973108,0.341195806,54.01508801,40371.77915,83251.78378,17.75932375,64.27334401,26.73476822,37901.45463,7530.703503,10600.35175,832.6592432,182.8499321,69.97019578,646.9902643,7.86216391,734.1593047,55.28814105,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","",NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"icr030400",12.4363,0,44.2827,0,7.8912,8.0655,NA,21.10977554,277.2377583,0.360409086,96.734,24.96361216,121.6976122,0.333418116,28,1.3,23,18.19166664,687,2069,0.439857143,11.466,0.268495619,25.00614929
"1815",257,4.9784,"Observed","icr030409",42.6940918,9.59122276,"East Africa","Ethiopia","Merar",6,7,"Topsoil",72.098,92.964,96.391,98.616,3.37,1.96,1.4,0.16,7.93,2433.459,1346.649,448.175,135.403,2.66,225.41,40.65,0.891426003,5.28594308,0.230204329,55.7033861,50300.54026,59252.9919,20.46970069,80.5465616,31.04910126,47305.58642,8715.132763,15113.35582,1042.61149,155.3821114,87.89898908,326.9362672,9.826263867,244.7048402,70.3404443,"Cropland","30-04-11",1939,1.7,1,1,"Level","Plain","Bottomland",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"sorghum crop was harvested from the last year crop season .grasses germinating","Yes",1,1,0,0,"cropland mainly for sorghum ;wheet ;barely and maize .",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"",NA,NA,NA,NA,NA,NA,"icr030400",12.4363,0,44.2827,0,7.8912,8.0655,9.277812168,21.10977554,277.2377583,0.352091953,96.734,23.52989228,120.2638923,0.329490116,33,1.27,23,18.23333327,686,2079,0.406042857,4.9784,0.272381276,24.52407074
"1816",258,16.236,"Observed","icr030411",42.69350815,9.58550739,"East Africa","Ethiopia","Merar",6,8,"Topsoil",13.46,40.274,55.916,70.139,9.93,6.15,3.8,0.59,8.14,2110.546,1254.464,204.164,1463.772,268.24,466.59,25.28,7.93105399,5.311162903,0.47084116,43.45472648,24818.76492,140571.0632,10.56461046,38.0334162,28.06959546,24032.41976,11389.27112,10612.2766,683.6816635,328.4577179,41.03147223,2389.670397,4.261425461,1077.422626,74.69508421,"Grassland","30-04-11",1970,1.9,1,2,"Level","Plain","Upland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,"the plot is a grass land near to the village . subplot 3 falles on animal shed.","Yes",0,1,0,0,"the plot was a grass land for more than twenty years",2,2,2,2,"None","None","None","None","None",0,"",20,10,20,20,"",NA,NA,NA,NA,NA,NA,"icr030400",12.4363,0,44.2827,0,7.8912,8.0655,10.31141061,21.10977554,277.2377583,0.365953841,96.734,24.1835,120.9175,0.331280822,30,1.32,22,18.23333327,686,2079,0.442628571,16.236,0.272381276,24.52407074
"1817",259,8.316,"Observed","icr030419",42.68635941,9.61571789,"East Africa","Ethiopia","Merar",7,4,"Topsoil",16.548,52.934,71.965,87.114,10.74,3.3,7.4,0.31,7.84,1379.094,499.562,108.739,151.091,3.66,175.19,23.37,0.312986552,1.261370303,0.110489258,28.73861264,15663.08151,259818.1221,6.152001254,21.3275391,10.77816715,15472.91016,2615.054756,4505.590329,371.9174102,123.8602123,20.27312734,383.3003129,0.710181112,592.7253661,22.03765874,"Shrubland","28-04-11",1873,1.8,6,7,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,0,3,3,3,3,"the plot is a shrub land covered with dodonia; albizia species and euklia devilonim","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",20,20,10,10,"",NA,NA,NA,NA,NA,NA,"icr030416",11.5647,1.4478,25.2131,0,7.45,5.4758,19.88391681,21.10977554,277.2377583,0.349319576,96.734,22.02425852,118.7582585,0.325365092,25,1.26,21,18.50833325,663,2131,0.459485714,8.316,0.268495619,25.00614929
"1818",260,8.346,"Observed","icr030420",42.68845367,9.61236,"East Africa","Ethiopia","Merar",7,5,"Topsoil",23.983,61.261,75.873,88.82,9.06,3.21,5.8,0.3,7.92,1716.826,893.144,158.574,159.455,4.9,199.29,27.18,0.413303226,1.674725082,0.145806016,33.33736173,22951.03753,208360.4196,10.32564333,33.64732672,16.1054243,22410.92959,3661.854371,6125.607986,496.1635933,137.258457,36.005774,400.2929917,3.637980965,573.8013693,30.67610003,"Shrubland","28-04-11",1896,1.7,4,3,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,4,4,4,4,"the plot is a shrub land covered with accacia species;euklia devilonim and dodonia","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",10,10,20,10,"",NA,NA,NA,NA,NA,NA,"icr030416",11.5647,1.4478,25.2131,0,7.45,5.4758,19.88391681,21.10977554,277.2377583,0.360409086,96.734,21.70802336,118.4420234,0.324498694,28,1.3,20,18.50833325,663,2131,0.461914286,8.346,0.268495619,25.00614929
"1819",261,4.9644,"Observed","icr030422",42.68718338,9.61791229,"East Africa","Ethiopia","Merar",7,7,"Topsoil",9.7,35.637,53.097,68.569,11.5,1.97,9.5,0.2,7.84,887.969,311.495,42.528,53.305,5.04,179.31,15.95,0.269837563,0.933970721,0.093821302,16.97332109,9138.59951,311674.0366,3.852549882,12.47215482,6.837516115,9409.330559,1910.748188,3224.216726,226.6088066,106.3331559,12.2684045,207.3011557,-1.338460478,447.3667806,11.24934025,"Shrubland","28-04-11",1894,1.8,7,4,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,"the plot is a shrub land covered with dodonia and euklia devilonim","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",3,3,3,3,"Rill","Rill","Rill","Rill","None",0,"",5,15,10,20,"",NA,NA,NA,NA,NA,NA,"icr030416",11.5647,1.4478,25.2131,0,7.45,5.4758,19.88391681,21.10977554,277.2377583,0.349319576,96.734,22.79718505,119.5311851,0.327482699,26,1.26,21,18.61250007,660,2126,0.447714286,4.9644,0.268495619,25.00614929
"1820",262,7.6728,"Observed","icr030424",42.69240189,9.61676025,"East Africa","Ethiopia","Merar",7,9,"Topsoil",26.633,61.98,77.274,89.147,7.03,2.76,4.3,0.25,7.88,2458.973,1031.123,141.18,209.238,6.34,291.39,30.09,0.257785803,2.397373388,0.492150677,35.44683848,25450.81604,156854.6639,11.8338448,40.10996525,19.62386939,24674.93137,3181.994478,7150.948562,459.4227285,235.9006312,43.56848827,418.779657,4.165842937,525.3713578,32.47189941,"Shrubland","28-04-11",1919,1.6,1,2,"Level","Plain","Upland",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,4,4,4,4,"the plot is a shrub land covered with accacia species and dodonia","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",2,2,2,2,"Sheet","Sheet","Sheet","Sheet","None",0,"",20,20,20,20,"",NA,NA,NA,NA,NA,NA,"icr030416",11.5647,1.4478,25.2131,0,7.45,5.4758,19.88391681,21.10977554,277.2377583,0.385360484,96.734,23.28781535,120.0218153,0.328826891,25,1.39,21,18.50833329,666,2120,0.538614286,7.6728,0.272381276,24.52407074
"1821",263,6.7596,"Observed","icr030425",42.69111633,9.6117878,"East Africa","Ethiopia","Merar",7,10,"Topsoil",36.887,68.455,80.11,89.975,8.96,2.58,6.4,0.24,8.03,1263.646,605.951,132.362,94.632,3.66,199.96,22.98,0.286163445,1.433224653,0.153186652,29.64155122,19352.99288,222653.2134,8.937403652,28.73872809,13.57990052,19061.56086,2996.579554,5130.882325,481.3875254,119.0448458,30.91826314,342.2396547,2.541640751,487.880609,24.2918157,"Shrubland","28-04-11",1874,1.8,3,3,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,2,2,2,2,"the plot is a shrub land covered with albizia species and dodonia","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",10,20,20,10,"",NA,NA,NA,NA,NA,NA,"icr030416",11.5647,1.4478,25.2131,0,7.45,5.4758,19.88391681,21.10977554,277.2377583,0.363181463,96.734,22.79718505,119.5311851,0.327482699,29,1.31,22,18.50833325,663,2131,0.580285714,6.7596,0.268495619,25.00614929
"1822",264,9.6234,"Observed","icr030426",42.6960907,9.62883186,"East Africa","Ethiopia","Merar",8,1,"Topsoil",13.671,44.847,62.745,75.602,9.03,3.73,5.3,0.34,7.69,1794.163856,1158.840227,170.0593311,198.1776857,5.1,171.87,26.17,0.857860786,0.906105893,0.125297177,33.79528996,17543.24264,167102.7689,10.24736781,28.70833383,12.59656526,20095.2681,2476.740804,5162.851933,516.5037364,118.9178957,27.05687456,373.2573023,2.470211481,545.9622538,25.71857205,"Shrubland","26-04-11",1864,1.6,3,5,"Sloping","Medium gradient hill","Midslope",0,0,0,0,0,1,1,1,0,1,0,0,1,1,2,2,3,2,1,1,1,1,"meyisi; njersa; acacia dubaika; mudhojiijii; balanites sp on rocky ground","Yes",0,1,1,0,"grazingland and fuel wood",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",7,6,7,6,"",NA,NA,NA,NA,NA,NA,"icr030430",14.0443,1.8994,31.1919,0,8.0991,5.2308,19.88391681,21.10977554,277.2377583,0.357636708,96.734,22.83997158,119.5739716,0.327599922,27,1.29,19,18.6333335,657,2125,0.651157143,9.6234,0.272381276,24.52407074
"1823",265,9.702,"Observed","icr030427",42.69410324,9.63117027,"East Africa","Ethiopia","Merar",8,2,"Topsoil",12.397,44.915,65.139,78.69,9.45,3.85,5.6,0.36,7.84,1758.386,761.224,111.883,167.41,5.24,172.89,27.62,0.280443042,1.679470953,0.160445354,32.19970015,17243.22026,202668.7262,10.47534887,26.98326681,11.12964124,18746.20525,2021.261908,4479.676152,345.2171639,129.1279874,29.70115316,379.1930207,2.254465815,629.0266779,24.91856724,"Shrubland","26-04-11",1812,1.6,7,6,"Sloping","Mountainous highland","Midslope",0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,"the plot is a shrub land covered with accacia species;dodonia;and albizia species","Yes",0,0,1,0,"the plot was a shrub land for more than twenty years",3,3,3,3,"Rill","Rill","Rill","Rill","None",0,"",10,20,10,20,"",NA,NA,NA,NA,NA,NA,"icr030430",14.0443,1.8994,31.1919,0,8.0991,5.2308,19.88391681,21.10977554,277.2377583,0.349319576,96.734,20.97845849,117.7124585,0.322499886,28,1.26,20,18.6333335,657,2125,0.461685714,9.702,0.272381276,24.52407074
"1824",266,16.4864,"Observed","icr030428",42.6939621,9.62812233,"East Africa","Ethiopia","Merar",8,3,"Topsoil",21.424,63.005,80.128,91.3,8.8,6.44,2.4,0.57,7.78,4646.285,2080.457,414.924,409.318,5.04,291.88,53.91,0.306678114,2.561750168,0.180025516,66.0888693,41096.90024,94492.87554,16.46019298,63.65342744,23.25089105,39477.66632,3290.648194,9745.354824,802.1118151,154.1313847,64.15303934,607.3243338,7.820527516,833.4698544,51.39049343,"Shrubland","26-04-11",1853,1.8,12,9,"Steep","Medium gradient hill","Midslope",0,0,0,0,1,1,1,1,0,1,0,0,1,1,2,2,3,3,1,1,1,1,"meyisi; hairabath shrubs njersa aloe short plants on a rocky ground","Yes",0,1,1,0,"grazingland and fuel wood",3,3,3,3,"Sheet","Sheet","Sheet","Sheet","None",0,"",10,10,10,10,"",NA,NA,NA,NA,NA,NA,"icr030430",14.0443,1.8994,31.1919,0,8.0991,5.2308,19.88391681,21.10977554,277.2377583,0.354864331,96.734,20.72871449,117.4627145,0.321815656,27,1.28,21,18.6333335,657,2125,0.651157143,16.4864,0.272381276,24.52407074
"1825",267,8.5248,"Observed","icr030432",42.69443512,9.63401032,"East Africa","Ethiopia","Merar",8,7,"Topsoil",34.129,72.235,84.6,93.344,6.72,3.33,3.4,0.31,7.93,2534.016,2707.224,269.46,361.252,11.16,270,38.35,0.7589194,2.925467137,0.198174488,49.53822049,37656.71226,127953.1262,16.11606882,53.48934444,26.81797518,35072.20129,5316.194174,9691.643213,740.2778876,144.977797,54.17848253,568.1766648,5.04047054,555.4759813,45.44050956,"Cropland","26-04-11",1879,1.8,5,2,"Sloping","Mountainous highland","Midslope",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,"the plot is a farm land covered with chat","Yes",1,0,0,0,"the plot was a farm land for more than twenty year",2,2,1,1,"None","Sheet","None","None","None",0,"",10,20,50,20,"",NA,NA,NA,NA,NA,NA,"icr030430",14.0443,1.8994,31.1919,0,8.0991,5.2308,9.277812168,21.10977554,277.2377583,0.354864331,96.734,22.83997158,119.5739716,0.327599922,27,1.28,21,18.50416666,664,2132,0.461685714,8.5248,0.272381276,24.52407074
"1826",268,8.45,"Observed","icr030434",42.69338989,9.63044739,"East Africa","Ethiopia","Merar",8,9,"Topsoil",14.165,47.68,67.931,83.062,10.38,3.38,7,0.36,7.98,1857.216,1752.91,103.802,208.284,10.18,236.16,25.64,0.406594297,1.700690292,0.193448172,31.95142493,16798.36692,231809.2629,7.49329471,25.47255757,10.4794373,17520.53793,2502.751749,5048.254519,347.1490971,178.3124752,25.16441866,420.6062809,1.314017181,685.4599764,23.24777698,"Shrubland","26-04-11",1855,1.7,3,5,"Sloping","Medium gradient hill","Midslope",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"acacia dubaika ;checke;qyrqri;asekuri;timilogri;meisi trees aee seen on the plot.","Yes",0,1,1,0,"it is used as a grazingland and wood for fuel.",1,1,1,1,"Sheet","Sheet","Sheet","Sheet","None",0,"",12,12,5,7,"",NA,NA,NA,NA,NA,NA,"icr030430",14.0443,1.8994,31.1919,0,8.0991,5.2308,19.88391681,21.10977554,277.2377583,0.346547198,96.734,20.72871449,117.4627145,0.321815656,28,1.25,20,18.6333335,657,2125,0.461685714,8.45,0.272381276,24.52407074
